Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Group_Name,Group_Nr,Rec_Session_Id,Screen_Refresh_Rate,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,TimeMeasure_Mean,TimeMeasure_Std
true,aaf7107fe010d601c13ee2e61a81c55c,5c629b836e03a00001d47bdd,2024-07-18T10:21:38.424Z,2024-07-18 13:21:38+03,952913,group_1,1,1112938,59.88023952095874,session_1,1,be7c3a28d9dd431b6c33c95e23df5384,2024-07-18T09:46:15.047Z,2024-07-18 12:46:12+03,"",22,22,2575.616724738676,11980.309999863171
