Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Group_Name,Group_Nr,Rec_Session_Id,Screen_Refresh_Rate,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,TimeMeasure_Mean,TimeMeasure_Std
true,5b644e1db0aed7a2b310fb5f6dc84640,65b8130cb25b55ac4affc6e1,2024-07-20T07:23:49.730Z,2024-07-20 17:23:49+10,954139,group_2,2,1114360,30.303030303030305,session_2,1,f6518ccec28192595b7e9d71369391d9,2024-07-20T07:09:45.787Z,2024-07-20 17:09:40+10,"",173,44,18.73584905660377,4.521719534595563
