Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Group_Name,Group_Nr,Rec_Session_Id,Screen_Refresh_Rate,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,TimeMeasure_Mean,TimeMeasure_Std
true,6efccc1724b70b85b98013e5b860f45b,66798956541cac7f7c7caefe,2024-07-20T00:26:23.350Z,2024-07-19 20:26:23-04,954000,group_1,1,1114176,144.92753623188216,session_1,1,8b04d8a820e92fba8563cac218bf1654,2024-07-20T00:03:18.707Z,2024-07-19 20:03:15-04,"",121,121,1.9021739130434838,1.4724015378268385
