Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Group_Name,Group_Nr,Rec_Session_Id,Screen_Refresh_Rate,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,TimeMeasure_Mean,TimeMeasure_Std
true,85c5483432ad52ff34085ea70264a636,612f8c8c4187aeea000722c0,2024-07-19T16:14:00.705Z,2024-07-19 17:14:00+01,953795,group_1,1,1113919,144.92753623188216,session_1,1,ba947fdddb8cf58c41938cb9dced3f5a,2024-07-19T15:09:22.849Z,2024-07-19 16:09:19+01,"",61,16,59.59061277705345,215.38235444924265
