Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Group_Name,Group_Nr,Rec_Session_Id,Screen_Refresh_Rate,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,TimeMeasure_Mean,TimeMeasure_Std
true,81c9311867b97c11827c2c78c5518167,6119075f1fe00f92c8153747,2024-07-19T10:09:30.648Z,2024-07-19 13:09:30+03,953391,group_1,1,1113470,59.88023952095874,session_1,1,561a527be467550001568117f72edf9c,2024-07-19T09:53:15.842Z,2024-07-19 12:53:12+03,"",63,63,1.1269841269841265,0.5951851828334179
