Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Group_Name,Group_Nr,Rec_Session_Id,Screen_Refresh_Rate,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,TimeMeasure_Mean,TimeMeasure_Std
true,caabb1e72a08c00bf9eb9b3882123766,60a0dfc6f9936b0d30dfea15,2024-07-18T13:03:40.205Z,2024-07-18 16:03:40+03,953069,group_2,2,1113101,59.8802395210207,session_2,1,abad043de5aad44642f3fb227e34e741,2024-07-18T12:34:23.089Z,2024-07-18 15:32:16+03,"",47,12,2.271604938271608,3.1230419868028747
