Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Group_Name,Group_Nr,Rec_Session_Id,Screen_Refresh_Rate,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,TimeMeasure_Mean,TimeMeasure_Std
true,f2ecd813a41603d2e5a256fb989c12c1,5f511bec133110302c132ada,2024-07-18T10:16:48.759Z,2024-07-18 12:16:48+02,952933,group_1,1,1112959,59.88023952095874,session_1,1,d50d5426e2aea6ef3da68c39e4941b71,2024-07-18T09:47:54.847Z,2024-07-18 11:47:50+02,"",42,42,6.697247706422019,8.034906172166686
