Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Group_Name,Group_Nr,Rec_Session_Id,Screen_Refresh_Rate,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,TimeMeasure_Mean,TimeMeasure_Std
true,b29845d54725f04be60821b4e77cd92f,66912ac934192732e1ed8642,2024-07-20T07:13:16.722Z,2024-07-20 10:13:16+03,954122,group_1,1,1114341,59.88023952095792,session_1,1,9ab180680e2096a85ddd57c6b0b9b0ec,2024-07-20T07:01:52.348Z,2024-07-20 10:01:49+03,"",153,31,0.962406015037601,0.6980748504321908
