Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Group_Name,Group_Nr,Rec_Session_Id,Screen_Refresh_Rate,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,TimeMeasure_Mean,TimeMeasure_Std
true,12f6579fe5d22d26804d3110661c20a0,665883f9b883ddcc4a07efa7,2024-07-18T12:51:05.818Z,2024-07-18 08:51:05-04,953054,group_4,4,1113086,59.88023952095874,session_4,1,c661a66f921033efd35f828baa1027e3,2024-07-18T12:31:46.375Z,2024-07-18 08:31:41-04,"",33,9,2.486725663716811,8.381516795425291
