Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Group_Name,Group_Nr,Rec_Session_Id,Screen_Refresh_Rate,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,TimeMeasure_Mean,TimeMeasure_Std
true,69cdfeb228f0b71237123fd9b0782687,60754e865cf819ee7dc88fe9,2024-07-18T10:27:13.107Z,2024-07-18 12:27:13+02,952911,group_1,1,1112936,59.88023952095874,session_1,1,61c39b1bea60be2859e5fb8882aed13f,2024-07-18T09:46:08.625Z,2024-07-18 11:46:05+02,"",20,20,1238.4265536723165,8334.542471927141
