Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Group_Name,Group_Nr,Rec_Session_Id,Screen_Refresh_Rate,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,TimeMeasure_Mean,TimeMeasure_Std
true,ae8328b462b2a5149ebf512084023ff9,60f06a479c4f3ec0a536d40a,2024-07-19T11:31:47.631Z,2024-07-19 13:31:47+02,953487,group_1,1,1113581,59.88023952095874,session_1,1,79a834e6bb1092bf3d05d71ddb892f34,2024-07-19T11:16:20.748Z,2024-07-19 13:16:18+02,"",66,66,1.1483516483516496,0.6332998590780455
