Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Group_Name,Group_Nr,Rec_Session_Id,Screen_Refresh_Rate,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,TimeMeasure_Mean,TimeMeasure_Std
true,f6c12bcc011d7c580c2283fef9e781e0,6033eb92bea63e11ffa4ea55,2024-07-19T10:17:58.154Z,2024-07-19 12:17:58+02,953420,group_1,1,1113500,59.880239520962,session_1,1,fd9ea22033434f2b5c1bc917fbedb71a,2024-07-19T09:57:30.704Z,2024-07-19 11:57:27+02,"",91,91,1.8506224066390047,2.119483228567387
