Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Group_Name,Group_Nr,Rec_Session_Id,Screen_Refresh_Rate,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,TimeMeasure_Mean,TimeMeasure_Std
true,782739668515b838504cd83ec52aa841,5fbbf3f438be4c025df6cdd4,2024-07-19T15:39:51.672Z,2024-07-19 17:39:51+02,953810,group_1,1,1113935,59.88023952095874,session_1,1,d7234d877145a480b9bd661c9627faea,2024-07-19T15:09:59.113Z,2024-07-19 17:09:56+02,"",108,108,2.871148459383747,3.8791523624097213
