Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Group_Name,Group_Nr,Rec_Session_Id,Screen_Refresh_Rate,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,TimeMeasure_Mean,TimeMeasure_Std
true,ec433f841e59d793086c82594731532c,5bf60707345b9b00016f0e97,2024-07-20T00:23:19.194Z,2024-07-19 17:23:19-07,954005,group_1,1,1114181,163.93442622952287,session_1,1,bc1102033571f0d5a00dbb0589cb3043,2024-07-20T00:03:52.788Z,2024-07-19 17:03:49-07,"",125,125,1.9437229437229462,1.649174525597735
